,blockNumber,erc20CoinTotalSupply,globalDebt,marketPriceEth,marketPriceUsd,redemptionPrice,redemptionRate,timestamp,redemptionPriceActual,redemptionRateActual,activeLiquidations,currentFsmUpdate,currentMedianizerUpdate,debtCeiling,liquidationsStarted,totalAnnualizedStabilityFee,totalCollateral,Eth_price
57,11876729,3986492.1879520463,3987497.545660944,0.0019627042428776746,3.6053140978238853,"{'block': '11876460', 'id': '0x266789d76f626f343cd7d8fb4ece7c3839721e786752d4258cc4cfa78f68639d-78', 'value': '3.13999752978110833055064599'}",{'hourlyRate': '0.999999996332326415466820298'},1613596021,3.1399975297811085,0.9999999963323264,0,{'value': '1819.47'},{'value': '1836.91155247'},10000000,1,1.019999999999999999972831879,16275.64245639850126996,1819.47
58,11876942,4520292.185287185,4521306.191992735,0.0017934379542244264,3.2824577500987986,"{'block': '11876736', 'id': '0x9099afbf6511fc5337b4af2277fbe00f69021147c72045fe63230a4f34366bc4-256', 'value': '3.139997518776466156197344917'}",{'hourlyRate': '0.999999996332326415466820298'},1613599267,3.139997518776466,0.9999999963323264,0,{'value': '1821.05974035'},{'value': '1830.26'},10000000,1,1.019999999999999999972831879,18021.14245639850126996,1821.05974035
59,11877233,4642410.185287185,4643435.679623102,0.0017321891789495428,3.2060544253628023,"{'block': '11876974', 'id': '0x29460dbb5625792c4e55ec07989694862177e49b905bd3bcdf39ce2cf81b8b32-206', 'value': '3.139997507349552869457981437'}",{'hourlyRate': '0.999999996332326415466820298'},1613603125,3.1399975073495527,0.9999999963323264,0,{'value': '1836.91155247'},{'value': '1850.86852194'},10000000,1,1.019999999999999999972831879,18855.65245639850126996,1836.91155247
60,11877510,4754063.494588526,4755100.64966528,0.0018586508900336352,3.4271045586497135,"{'block': '11877256', 'id': '0x5e91e682a7acebb9c4666bc61fe5face1533331ec20fe62416057f1d5e9b08d7-230', 'value': '3.139997495487572379508406153'}",{'hourlyRate': '0.999999996332326415466820298'},1613606864,3.1399974954875725,0.9999999963323264,0,{'value': '1830.26'},{'value': '1843.86674067'},10000000,1,1.019999999999999999972831879,19353.85245639850126996,1830.26
61,11877762,4861963.494588526,4863010.2574606305,0.0018357493057913157,3.4144416133089655,"{'block': '11877587', 'id': '0x43ead3d56017e21f5f8e4d16ebe845a7cc2a6a4d941f8fc1583b7cd0b8f4e7e8-154', 'value': '3.139997480864834356074753457'}",{'hourlyRate': '0.999999996060730687492419833'},1613610225,3.1399974808648343,0.9999999960607306,0,{'value': '1850.86852194'},{'value': '1859.97162169'},10000000,1,1.019999999999999999972831879,19707.05245639850126996,1850.86852194
62,11878006,4772397.663054045,4773454.684271709,0.0019437326829275278,3.6683170404625995,"{'block': '11877777', 'id': '0xd3a55bee929ec6261e5ecb7c2e3cc849cbd43e5086c84dfc423c1ee1124e1537-82', 'value': '3.139997472199455517604291602'}",{'hourlyRate': '0.999999996060730687492419833'},1613613693,3.1399974721994557,0.9999999960607306,0,{'value': '1843.86674067'},{'value': '1887.25387636'},10000000,1,1.019999999999999999972831879,19593.15245639850126996,1843.86674067
63,11878291,4939597.661079181,4940666.164171083,0.0017843486233161798,3.397350123173247,"{'block': '11878032', 'id': '0x9f861026927fa6b47ec2dbae12d7e68d1c1459906241445308d37f8223341bb6-238', 'value': '3.13999745977174927118292317'}",{'hourlyRate': '0.999999996060730687492419833'},1613617421,3.1399974597717493,0.9999999960607306,0,{'value': '1859.97162169'},{'value': '1903.97217157'},10000000,1,1.019999999999999999972831879,20286.55245639850126996,1859.97162169
64,11878565,5141197.661079181,5142277.609261624,0.0017354042197062036,3.286046494336531,"{'block': '11878562', 'id': '0xe457700315013abd64766f8c6d708fefd71aeb6893eec0f01b4e2ca01200322f-35', 'value': '3.139997435084696782154542569'}",{'hourlyRate': '0.999999996060730687492419833'},1613621304,3.139997435084697,0.9999999960607306,0,{'value': '1903.97217157'},{'value': '1893.53376984'},10000000,1,1.019999999999999999972831879,20749.34745639850126996,1903.97217157
65,11878825,5302397.661079181,5303489.570848829,0.0019283398866400186,3.64987670362108,"{'block': '11878718', 'id': '0x4bf05bdb685fef0f0784d0f2ddb4d495dc575e6d25f0e2468370e9d199c489f0-190', 'value': '3.139997428075429304989134378'}",{'hourlyRate': '0.999999995223162650306265795'},1613624608,3.1399974280754295,0.9999999952231626,0,{'value': '1903.97217157'},{'value': '1892.7559031'},10000000,1,1.019999999999999999972831879,21267.14745639850126996,1903.97217157
66,11879089,5450697.640689411,5451801.008024906,0.0020026065579883553,3.80883115654184,"{'block': '11878849', 'id': '0xf8c444eb982b95a4fcd838f34db008f4638ca5a8569817ab03dc4d82acfb3147-101', 'value': '3.139997421563251885333005511'}",{'hourlyRate': '0.999999995223162650306265795'},1613628000,3.139997421563252,0.9999999952231626,0,{'value': '1893.53376984'},{'value': '1901.93682396'},10000000,1,1.019999999999999999972831879,21940.24745639850126996,1893.53376984
67,11879353,5501897.639672332,5503014.027929558,0.0020291806986925667,3.85201986674753,"{'block': '11879171', 'id': '0x4837ba0c5d020747bf56ecd1ba342131799a11c7d272024b8a3cc25b11d36a6b-77', 'value': '3.139997402830846535954868835'}",{'hourlyRate': '0.999999995223162650306265795'},1613631734,3.1399974028308466,0.9999999952231626,0,{'value': '1892.7559031'},{'value': '1898.31288521'},10000000,1,1.019999999999999999972831879,22144.24745639850126996,1892.7559031
68,11879623,5644697.639672332,5645824.635726181,0.0018760046650946023,3.5612438284631547,"{'block': '11879417', 'id': '0xd69f01fadb9294e04ad86a98d41c6a97dc83ed5d1b8454839c49e1b82609186f-188', 'value': '3.139997389764827212512141245'}",{'hourlyRate': '0.999999995223162650306265795'},1613635551,3.1399973897648272,0.9999999952231626,0,{'value': '1901.93682396'},{'value': '1898.31288521'},10000000,1,1.019999999999999999972831879,22507.24745639850126996,1901.93682396
69,11879905,5690797.606977738,5691939.328994228,0.0019237157360179854,3.649019431023076,"{'block': '11879901', 'id': '0x507cba98a18bc2bece1c587da32f1169973f6e022dd59ca82546b07a9d98eed0-127', 'value': '3.13999735979740155957306723'}",{'hourlyRate': '0.999999993160074807338370756'},1613639388,3.1399973597974014,0.9999999931600748,0,{'value': '1898.31288521'},{'value': '1896.86'},10000000,1,1.019999999999999999972831879,22748.99745639850126996,1898.31288521
70,11880181,6131247.57520449,6132402.70737597,0.0019581960912128777,3.722648261161153,"{'block': '11879901', 'id': '0x507cba98a18bc2bece1c587da32f1169973f6e022dd59ca82546b07a9d98eed0-127', 'value': '3.13999735979740155957306723'}",{'hourlyRate': '0.999999993160074807338370756'},1613642874,3.1399973597974014,0.9999999931600748,0,{'value': '1898.31288521'},{'value': '1901.06'},10000000,1,1.019999999999999999972831879,24610.43745639850126996,1898.31288521
71,11880436,6206480.262370011,6207649.126990116,0.0020360052996484758,3.8705682349497317,"{'block': '11880184', 'id': '0x60d0cbbdb0491dc2ca3e1581f546a916b7a278bc3a8c58a0cedf7bc39e07816d-213', 'value': '3.139997338660112507156926294'}",{'hourlyRate': '0.999999993160074807338370756'},1613646086,3.1399973386601125,0.9999999931600748,0,{'value': '1896.86'},{'value': '1901.06'},10000000,1,1.019999999999999999972831879,25024.23345639850126996,1896.86
72,11880712,6445213.948378443,6446395.860238977,0.0018369654295456689,3.512051709143273,"{'block': '11880476', 'id': '0x83fb945f3ad538a305c0a8966a71b6b1a575165a19de07c182ba9092f98cdcd5-234', 'value': '3.139997317272254550683678581'}",{'hourlyRate': '0.999999993160074807338370756'},1613649620,3.1399973172722544,0.9999999931600748,0,{'value': '1901.06'},{'value': '1911.87686641'},10000000,1,1.019999999999999999972831879,25657.44345639850126996,1901.06
73,11881046,6720090.83365027,6721289.597962333,0.001872770140099418,3.5358836630147064,"{'block': '11880757', 'id': '0x3c4ee437e147537f95b014df59b4be6a5e42a32cc1e46d0ce1316e6b5d17d99e-260', 'value': '3.139997295842635232454391528'}",{'hourlyRate': '0.999999993160074807338370756'},1613653754,3.1399972958426354,0.9999999931600748,0,{'value': '1911.87686641'},{'value': '1888.05'},10000000,1,1.019999999999999999972831879,25876.14345639850126996,1911.87686641
74,11881288,6891085.83365027,6892298.653880344,0.001832112957346067,3.4825902361008447,"{'block': '11881055', 'id': '0x52a3495cd7aa13e0ec762a34ec483ff2e5e1caaf25efadaa9ecc736f74e19efd-200', 'value': '3.139997273231762001240663435'}",{'hourlyRate': '0.999937951459664388159307006'},1613656868,3.139997273231762,0.9999379514596644,0,{'value': '1911.87686641'},{'value': '1900.86'},10000000,1,1.019999999999999999972831879,26645.14345639850126996,1911.87686641
75,11881530,6966085.83365027,6967313.658412925,0.0017969878479356946,3.4426015543939097,"{'block': '11881328', 'id': '0xa0adac189fb2da5f3c45bed1167662933e51f17ac4caf1e73e6daf2809b8e9da-187', 'value': '3.139799951539362293004553979'}",{'hourlyRate': '0.999937951459664388159307006'},1613660449,3.1397999515393624,0.9999379514596644,0,{'value': '1888.05'},{'value': '1915.76228985'},10000000,1,1.019999999999999999972831879,27014.54345639850126996,1888.05
76,11881823,7135374.328457666,7136616.52388924,0.0017983721577389698,3.4482533798699397,"{'block': '11881816', 'id': '0x602d349b7e4d1862af52de5a4df40e7ebbd1510e25cc9c9887ffe38f33cc6e9b-227', 'value': '3.139423256326237886357669899'}",{'hourlyRate': '0.999937951459664388159307006'},1613664570,3.139423256326238,0.9999379514596644,0,{'value': '1915.76228985'},{'value': '1917.43036336'},10000000,1,1.019999999999999999972831879,27700.84345639850126996,1915.76228985
77,11882043,7178785.328457666,7180045.154200379,0.001714258292032789,3.286250288409777,"{'block': '11881816', 'id': '0x602d349b7e4d1862af52de5a4df40e7ebbd1510e25cc9c9887ffe38f33cc6e9b-227', 'value': '3.139423256326237886357669899'}",{'hourlyRate': '0.999937951459664388159307006'},1613667675,3.139423256326238,0.9999379514596644,0,{'value': '1915.76228985'},{'value': '1917.01'},10000000,1,1.019999999999999999972831879,27804.93145639850126996,1915.76228985
78,11882347,7234511.179018007,7235788.915937921,0.001731435666356195,3.323481368549541,"{'block': '11882332', 'id': '0xc5fec070267b598ea213d284a478589f268a1d223196cfc4ca341c6ff8ff34de-111', 'value': '3.139032481823734746320922473'}",{'hourlyRate': '0.99993743282663656888235332'},1613671853,3.139032481823735,0.9999374328266366,0,{'value': '1917.01'},{'value': '1919.49457501'},10000000,1,1.019999999999999999972831879,28037.66145639850126996,1917.01
79,11882615,7296412.416194086,7297706.6646404965,0.001769302903326011,3.4030388701866854,"{'block': '11882332', 'id': '0xc5fec070267b598ea213d284a478589f268a1d223196cfc4ca341c6ff8ff34de-111', 'value': '3.139032481823734746320922473'}",{'hourlyRate': '0.99993743282663656888235332'},1613675129,3.139032481823735,0.9999374328266366,0,{'value': '1917.01'},{'value': '1923.3783338'},10000000,1,1.019999999999999999972831879,28208.93145639850126996,1917.01
80,11882968,7514712.415055761,7516024.97284221,0.001789649271310358,3.4568255585218295,"{'block': '11882888', 'id': '0x7066cd7d5f363ab3c70ebf225b22d60beec15ca2676346bc7b4797fe3ad0b9de-149', 'value': '3.138639693332984549692260042'}",{'hourlyRate': '0.99993743282663656888235332'},1613680288,3.1386396933329848,0.9999374328266366,0,{'value': '1923.3783338'},{'value': '1931.56592967'},10000000,1,1.019999999999999999972831879,29014.73145639850126996,1923.3783338
81,11883106,7547012.415055761,7548339.860270878,0.0017879946485865102,3.465395568692639,"{'block': '11882888', 'id': '0x7066cd7d5f363ab3c70ebf225b22d60beec15ca2676346bc7b4797fe3ad0b9de-149', 'value': '3.138639693332984549692260042'}",{'hourlyRate': '0.99993743282663656888235332'},1613682006,3.1386396933329848,0.9999374328266366,0,{'value': '1923.3783338'},{'value': '1938.14649917'},10000000,1,1.019999999999999999972831879,29144.76145639850126996,1923.3783338
82,11883364,7685312.394857028,7686656.151637697,0.0018346606159295156,3.5770450994331258,"{'block': '11883338', 'id': '0xb13b1221bcb1090624ecac4350fb01aaf78d46d30fd1fe6a6438a1705fdb8fdf-210', 'value': '3.138285516637433735940047652'}",{'hourlyRate': '0.99993816402754838178766487'},1613685668,3.138285516637434,0.9999381640275484,0,{'value': '1931.56592967'},{'value': '1949.70397706'},10000000,1,1.019999999999999999972831879,29612.32045639850126996,1931.56592967
83,11883701,8056112.394857028,8057476.598635308,0.0018099851454812358,3.5059824801233885,"{'block': '11883398', 'id': '0x319dfe5594df583b68e39454858c1174bca00ed2efe253c7b672b501385a1431-158', 'value': '3.138247350765251229426413726'}",{'hourlyRate': '0.99993816402754838178766487'},1613689936,3.1382473507652513,0.9999381640275484,0,{'value': '1938.14649917'},{'value': '1937.02279208'},10000000,1,1.019999999999999999972831879,30853.63145639850126996,1938.14649917
84,11883934,8238837.331121721,8240218.9458306935,0.0017866823448461821,3.460844424173993,"{'block': '11883706', 'id': '0x25f932c62b52432313eff75c837c8cfdccd92499aba95d79f4d0665afc15dee8-330', 'value': '3.138037500667435480419113301'}",{'hourlyRate': '0.99993816402754838178766487'},1613692953,3.1380375006674357,0.9999381640275484,0,{'value': '1949.70397706'},{'value': '1937.02279208'},10711183.35168125089681102196122987,1,1.019999999999999999972831879,31454.48145639850126996,1949.70397706
85,11884222,8358537.331121721,8359936.355633987,0.0017554004263315487,3.4003213715595466,"{'block': '11883972', 'id': '0xe03d8049f4a888aad497b1edac2cfdb6741abd0e50a2cc34c9c47127eb792782-104', 'value': '3.13785256606758827854149567'}",{'hourlyRate': '0.99993816402754838178766487'},1613696401,3.1378525660675884,0.9999381640275484,0,{'value': '1937.02279208'},{'value': '1937.0630886'},10711183.35168125089681102196122987,1,1.019999999999999999972831879,32023.48145639850126996,1937.02279208
86,11884503,8519057.266564159,8520475.401803788,0.001721637551921991,3.298440885976181,"{'block': '11884264', 'id': '0x0048bc723927d66e9a4814b9d763244082b95f3a5ccb9cc704981950e409d08d-326', 'value': '3.137659234552876447657180157'}",{'hourlyRate': '0.99993816402754838178766487'},1613700161,3.1376592345528764,0.9999381640275484,0,{'value': '1937.02279208'},{'value': '1915.87415266'},10711183.35168125089681102196122987,1,1.019999999999999999972831879,32485.73145639850126996,1937.02279208
87,11884783,9278487.266564159,9279926.194577403,0.0017291729149517604,3.3128776932358264,"{'block': '11884560', 'id': '0xce36d02bbc5e91bbb20c3e4f7ae6201e9117eb2178900db000726dfc2cd6c5ba-244', 'value': '3.137453976911641298317673858'}",{'hourlyRate': '0.999948197710432281735444571'},1613703843,3.137453976911641,0.9999481977104323,0,{'value': '1937.0630886'},{'value': '1915.87415266'},12554840.03107727464647602834413812,1,1.019999999999999999972831879,34643.91245639850126996,1937.0630886
88,11885035,9667497.916540144,9668957.171838434,0.001727950178779568,3.3120185631686416,"{'block': '11884802', 'id': '0xd2ab5569be4b8040fd51e702847b7954169fd425ea7674de3be7182e44f8a62d-270', 'value': '3.137306663616121437252996863'}",{'hourlyRate': '0.999948197710432281735444571'},1613707323,3.1373066636161213,0.9999481977104323,0,{'value': '1915.87415266'},{'value': '1916.73267195'},12554840.03107727464647602834413812,1,1.019999999999999999972831879,36047.68345639850126996,1915.87415266
89,11885312,9804098.473912828,9805580.609970095,0.0017484905929238865,3.3458766239639717,"{'block': '11885076', 'id': '0x21368f70a1f4b165d8ab937fd63795e12a9b715c98573018f4064dd2c4f619aa-232', 'value': '3.13714396337514333388737338'}",{'hourlyRate': '0.999948197710432281735444571'},1613710944,3.1371439633751432,0.9999481977104323,0,{'value': '1916.73267195'},{'value': '1913.57999723'},12554840.03107727464647602834413812,1,1.019999999999999999972831879,36902.03045639850126996,1916.73267195
90,11885574,9933198.047384348,9934699.606973486,0.0017532512560140172,3.3490254842128557,"{'block': '11885350', 'id': '0x31e0d4fc12c91d88e78e01059b39f80907e3567c439dce24339f5198b0d5b892-340', 'value': '3.136981406994295417229335332'}",{'hourlyRate': '0.999948197710432281735444571'},1613714568,3.1369814069942956,0.9999481977104323,0,{'value': '1916.73267195'},{'value': '1910.18'},12554840.03107727464647602834413812,1,1.019999999999999999972831879,37066.53045639850126996,1916.73267195
91,11885863,10046198.047384348,10047726.129538964,0.0017611498483803523,3.3697454739583765,"{'block': '11885610', 'id': '0x6fef7505712c5f812067b270b4fad4a609270f01434d4d15255d1619eb11cf20-178', 'value': '3.136817730574228119332718234'}",{'hourlyRate': '0.999960556494364359874642935'},1613718460,3.136817730574228,0.9999605564943643,1,{'value': '1913.57999723'},{'value': '1913.37805642'},12554840.03107727464647602834413812,2,1.019999999999999999972831879,37732.25565639850126996,1913.57999723
92,11886109,10114398.047384348,10115946.567911202,0.0017814120697462997,3.4188825994336947,"{'block': '11885876', 'id': '0x95ffb2da55ea3122293b9a5e8ac8a86a5b3cebb16c9aea6828fbd2df33e7162f-136', 'value': '3.13669493142138914604055683'}",{'hourlyRate': '0.999960556494364359874642935'},1613721603,3.136694931421389,0.9999605564943643,1,{'value': '1910.18'},{'value': '1919.19806624'},12554840.03107727464647602834413812,2,1.019999999999999999972831879,38136.50565639850126996,1910.18
93,11886403,10293591.637384348,10295164.429902803,0.0017821668139638089,3.4090551860276177,"{'block': '11886170', 'id': '0x1498e5765e1873f49522e5ba4d38728db51d45f136f45affef9928585b9196b5-249', 'value': '3.1365665353213986304818094'}",{'hourlyRate': '0.999960556494364359874642935'},1613725435,3.1365665353213985,0.9999605564943643,1,{'value': '1913.37805642'},{'value': '1912.87098341'},12554840.03107727464647602834413812,2,1.019999999999999999972831879,38736.95565639850126996,1913.37805642
94,11886666,10512129.84335387,10513726.796808265,0.0017834853059222739,3.444237659263208,"{'block': '11886427', 'id': '0xa7733ec06f988d5a5bcbcc09917341c3877867578b68a9fd90234538e2968b6a-206', 'value': '3.136447560543532779119310853'}",{'hourlyRate': '0.999960556494364359874642935'},1613729112,3.136447560543533,0.9999605564943643,1,{'value': '1919.19806624'},{'value': '1931.18364801'},12554840.03107727464647602834413812,2,1.019999999999999999972831879,39469.95565639850126996,1919.19806624
95,11886962,10568772.84335387,10570393.783454098,0.001771303665419784,3.429722148242365,"{'block': '11886740', 'id': '0xf5fb6fcb945863cba1fd90fb56201f91b3116ef76ed678e2b3209a6f900a6651-133', 'value': '3.136303745238263846271412588'}",{'hourlyRate': '0.99996040499068726764411185'},1613732619,3.136303745238264,0.9999604049906873,1,{'value': '1912.87098341'},{'value': '1936.27'},12554840.03107727464647602834413812,2,1.019999999999999999972831879,39720.34445639850126996,1912.87098341
96,11887257,10675972.84335387,10677617.621554732,0.001781268372352359,3.435953271726942,"{'block': '11886990', 'id': '0x06a38adeedf0c81431e53593774261d79ed257ef71defbb61b8b2bbe34d34dcf-71', 'value': '3.136199776993305471303372278'}",{'hourlyRate': '0.99996040499068726764411185'},1613736517,3.1361997769933057,0.9999604049906873,1,{'value': '1931.18364801'},{'value': '1928.93632709'},12554840.03107727464647602834413812,2,1.019999999999999999972831879,40252.54445639850126996,1931.18364801
97,11887505,10756205.84335387,10757873.050150285,0.0017813830130918855,3.440160652767966,"{'block': '11887264', 'id': '0xa930a5be0a740dfd02e6283138ed28256444e9ec9031a9a7a6ed70a67b0b6eaa-83', 'value': '3.136075564640762096249361388'}",{'hourlyRate': '0.99996040499068726764411185'},1613739706,3.136075564640762,0.9999604049906873,1,{'value': '1936.27'},{'value': '1931.17405268'},12554840.03107727464647602834413812,2,1.019999999999999999972831879,40548.54445639850126996,1936.27
98,11887805,10936872.54373563,10943095.037490867,0.0017712134732945823,3.411508577654627,"{'block': '11887546', 'id': '0xfb290ea796498927327f13859a50f8fbdc8ff465e9228113aad8e38c92afe3ba-169', 'value': '3.135951046781585790934781441'}",{'hourlyRate': '0.99996040499068726764411185'},1613743762,3.1359510467815856,0.9999604049906873,2,{'value': '1928.93632709'},{'value': '1926.08549398'},12554840.03107727464647602834413812,3,1.019999999999999999972831879,40748.64445639850126996,1928.93632709
99,11888104,11049672.54373563,11055917.00888166,0.0017642352172518496,3.393496826131189,"{'block': '11888077', 'id': '0x965b8c97df25ca81269e780ec924d5381fc865afe18d533ded4a14155bfbc40a-234', 'value': '3.135705537619621467424611103'}",{'hourlyRate': '0.999961985117425646944952707'},1613747693,3.1357055376196215,0.9999619851174256,2,{'value': '1926.08549398'},{'value': '1923.49455047'},14365231.56606618101585111935895739,3,1.019999999999999999972831879,41120.687030475443161579,1926.08549398
100,11888321,11078772.54373563,11085042.278235754,0.001796791807274325,3.4743800458546787,"{'block': '11888077', 'id': '0x965b8c97df25ca81269e780ec924d5381fc865afe18d533ded4a14155bfbc40a-234', 'value': '3.135705537619621467424611103'}",{'hourlyRate': '0.999961985117425646944952707'},1613750468,3.1357055376196215,0.9999619851174256,2,{'value': '1926.08549398'},{'value': '1933.65755108'},14365231.56606618101585111935895739,3,1.019999999999999999972831879,41235.497030475443161579,1926.08549398
